parameter_shortname,parameter_name
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8653,Selenium : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8654,Nickel : Wet Wt
8661,2-Nitrophenol
8661,2-Nitrophenol
8661,2-Nitrophenol
8661,2-Nitrophenol
8664,4-Nitrophenol
8664,4-Nitrophenol
8664,4-Nitrophenol
8664,4-Nitrophenol
8674,Pentachlorobenzene
8674,Pentachlorobenzene
8674,Pentachlorobenzene
8674,Pentachlorobenzene
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8678,"Solids, Volatile at 400 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8679,"Solids, Volatile at 480 C"
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8680,Lipids : Total : Wet Wt
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8694,Grain Size Fraction : 1000 to 2000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8695,Grain Size Fraction : 2000 to 4000 microns
8719,Volume purged before sample
8719,Volume purged before sample
8719,Volume purged before sample
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8721,Demeton-S-methyl sulphone
8838,PCB - 018 : Dry Wt
8838,PCB - 018 : Dry Wt
8846,Carbon Dioxide : Peak Reading
8846,Carbon Dioxide : Peak Reading
8847,Carbon Disulphide
8847,Carbon Disulphide
8847,Carbon Disulphide
8848,Carbon Monoxide
8848,Carbon Monoxide
8848,Carbon Monoxide
8848,Carbon Monoxide
8848,Carbon Monoxide
8848,Carbon Monoxide
8860,Methane : Peak reading
8860,Methane : Peak reading
8860,Methane : Peak reading
8860,Methane : Peak reading
8860,Methane : Peak reading
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8864,cis-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8865,trans-Heptachlor epoxide
8883,Borehole : Pressure relative to atmospheric pressure
8883,Borehole : Pressure relative to atmospheric pressure
8883,Borehole : Pressure relative to atmospheric pressure
8883,Borehole : Pressure relative to atmospheric pressure
8883,Borehole : Pressure relative to atmospheric pressure
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8887,Perfluoropentanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8888,Perfluorohexanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8889,Perfluoroheptanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8890,Perfluorooctanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8891,Perfluorononanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8892,Perfluorodecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8893,Perfluoroundecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8894,Perfluorododecanoic acid
8895,Perfluorotetradecanoic acid
8895,Perfluorotetradecanoic acid
8895,Perfluorotetradecanoic acid
8905,PCB - 077 : Wet Wt
8905,PCB - 077 : Wet Wt
8905,PCB - 077 : Wet Wt
8906,PCB - 126 : Wet Wt
8906,PCB - 126 : Wet Wt
8906,PCB - 126 : Wet Wt
8907,PCB - 169 : Wet Wt
8907,PCB - 169 : Wet Wt
8907,PCB - 169 : Wet Wt
8940,Benzo(e)Pyrene
8940,Benzo(e)Pyrene
8940,Benzo(e)Pyrene
8940,Benzo(e)Pyrene
8940,Benzo(e)Pyrene
8940,Benzo(e)Pyrene
8942,HCH -epsilon
8942,HCH -epsilon
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8944,Tributyl Tin as Cation
8995,"2,3,5,6-Tetrachlorothioanisole"
8995,"2,3,5,6-Tetrachlorothioanisole"
9006,"2,2,3,4,4,5,6-Heptabromodiphenyl ether : Dry Wt {PBDE 183}"
9006,"2,2,3,4,4,5,6-Heptabromodiphenyl ether : Dry Wt {PBDE 183}"
9011,"2,2,4,4,5,5-Hexabromodiphenyl ether :- {PBDE 153}"
9011,"2,2,4,4,5,5-Hexabromodiphenyl ether :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9012,"2,2,4,4,5,5-Hexabromodiphenyl ether : Dry Wt :- {PBDE 153}"
9013,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}"
9013,"2,2,4,4,5,6-Hexabromodiphenyl ether :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9014,"2,2,4,4,5,6-Hexabromodiphenyl ether : Dry Wt :- {PBDE 154}"
9015,"2,2,4,4,5-Pentabromodiphenyl ether :- {PBDE 99}"
9015,"2,2,4,4,5-Pentabromodiphenyl ether :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9016,"2,2,4,4,5-Pentabromodiphenyl ether : Dry Wt :- {PBDE 99}"
9017,"2,2,4,4,6-Pentabromodiphenyl ether :- {PBDE 100}"
9017,"2,2,4,4,6-Pentabromodiphenyl ether :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9018,"2,2,4,4,6-Pentabromodiphenyl ether : Dry Wt :- {PBDE 100}"
9019,"2,2,4,4-Tetrabromodiphenyl ether :- {PBDE 47}"
9019,"2,2,4,4-Tetrabromodiphenyl ether :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9020,"2,2,4,4-Tetrabromodiphenyl ether : Dry Wt :- {PBDE 47}"
9039,Nonylphenol ethoxylate : Total compounds
9039,Nonylphenol ethoxylate : Total compounds
9040,Octylphenol ethoxylates : Total compounds
9040,Octylphenol ethoxylates : Total compounds
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9050,"1,2,3-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9051,"1,2,4-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9052,"1,3,5-Trichlorobenzene"
9054,"Borehole : Depth total, Metres below datum"
9054,"Borehole : Depth total, Metres below datum"
9054,"Borehole : Depth total, Metres below datum"
9054,"Borehole : Depth total, Metres below datum"
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9068,Ioxynil
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9091,"2,5-Dichlorophenol"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9094,"2,5-Dimethylphenol :- {2,5-Xylenol}"
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9097,Acetone :- {Propanone}
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9145,"1,2-Dibromoethane"
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9156,Sewage debris
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9161,Number of beach users
9179,Lead : Load
9179,Lead : Load
9179,Lead : Load
9179,Lead : Load
9180,Benzene : Load
9180,Benzene : Load
9180,Benzene : Load
9180,Benzene : Load
9181,Nitrogen Oxides : Load as NO2 (Except N2O)
9181,Nitrogen Oxides : Load as NO2 (Except N2O)
9181,Nitrogen Oxides : Load as NO2 (Except N2O)
9181,Nitrogen Oxides : Load as NO2 (Except N2O)
9182,PM10S : Load :- {Particulates <10 micron)}
9182,PM10S : Load :- {Particulates <10 micron)}
9182,PM10S : Load :- {Particulates <10 micron)}
9182,PM10S : Load :- {Particulates <10 micron)}
9183,Non-Methane volatile organic compounds : Load :- {NMVOCs}
9183,Non-Methane volatile organic compounds : Load :- {NMVOCs}
9183,Non-Methane volatile organic compounds : Load :- {NMVOCs}
9183,Non-Methane volatile organic compounds : Load :- {NMVOCs}
9184,Sulphur Dioxide
9184,Sulphur Dioxide
9184,Sulphur Dioxide
9184,Sulphur Dioxide
9185,Carbon Dioxide
9185,Carbon Dioxide
9185,Carbon Dioxide
9185,Carbon Dioxide
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9190,4-Nonylphenol Branched
9196,PCB - 077
9196,PCB - 077
9196,PCB - 077
9196,PCB - 077
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9197,PCB - 105
9198,PCB - 169
9198,PCB - 169
9198,PCB - 169
9198,PCB - 169
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9199,PCB - 170
9248,"Hexabromocyclododecane Total: (Sum of a, b, g)"
9248,"Hexabromocyclododecane Total: (Sum of a, b, g)"
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9258,PCB - 156
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9267,4-tert-Octylphenol :- {p-tert-Octylphenol}
9269,Weight of Liver : Wet Wt
9269,Weight of Liver : Wet Wt
9269,Weight of Liver : Wet Wt
9269,Weight of Liver : Wet Wt
9269,Weight of Liver : Wet Wt
9269,Weight of Liver : Wet Wt
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9276,Perfluorooctylsulphonate anion
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9338,Bendiocarb
9339,Fenuron
9339,Fenuron
9339,Fenuron
9339,Fenuron
9339,Fenuron
9339,Fenuron
9339,Fenuron
9339,Fenuron
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9341,cis-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9342,trans-Permethrin
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9343,Carbaryl
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9344,Aldicarb
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9345,Diflurobenzuron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9348,Chlorotoluron
9350,"2,3,5,6-Tetrachloroaniline"
9350,"2,3,5,6-Tetrachloroaniline"
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9371,Aniline :- {Aminobenzene}
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9435,Perylene : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9436,Naphthalenes : C1 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9437,Naphthalenes : C2 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9438,Phenanthrenes : C1 : Dry Wt
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9446,"Barium, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9447,"Boron, Dissolved"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9451,"2,3-Dimethylphenol :- {2,3-Xylenol}"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9453,"2,3-Dichlorophenol"
9454,2-Ethyl phenol
9454,2-Ethyl phenol
